periodos_id,periodos_nombre,municipios_islas_id,municipios_islas_nombre,estratos_asalariados_id,estratos_asalariados_nombre,empresas_segun_estratos_asalariados_municipios_canarias_periodos,notas_observacion
2010M06,2010 junio,35016,Palmas de Gran Canaria (Las),0,Total,11383,
2010M06,2010 junio,35016,Palmas de Gran Canaria (Las),1,De 1 a 9 trabajadores,9730,
2010M06,2010 junio,35016,Palmas de Gran Canaria (Las),2,De 10 a 49 trabajadores,1345,
2010M06,2010 junio,35016,Palmas de Gran Canaria (Las),3,De 50 a 249 trabajadores,253,
2010M06,2010 junio,35016,Palmas de Gran Canaria (Las),4,De 250 o más trabajadores,55,
2010M06,2010 junio,35019,San Bartolomé de Tirajana,0,Total,2347,
2010M06,2010 junio,35019,San Bartolomé de Tirajana,1,De 1 a 9 trabajadores,1985,
2010M06,2010 junio,35019,San Bartolomé de Tirajana,2,De 10 a 49 trabajadores,295,
2010M06,2010 junio,35019,San Bartolomé de Tirajana,3,De 50 a 249 trabajadores,58,
2010M06,2010 junio,35019,San Bartolomé de Tirajana,4,De 250 o más trabajadores,9,
2010M06,2010 junio,35020,Aldea de San Nicolás (La),0,Total,108,
2010M06,2010 junio,35020,Aldea de San Nicolás (La),1,De 1 a 9 trabajadores,100,
2010M06,2010 junio,35020,Aldea de San Nicolás (La),2,De 10 a 49 trabajadores,6,
2010M06,2010 junio,35020,Aldea de San Nicolás (La),3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,35020,Aldea de San Nicolás (La),4,De 250 o más trabajadores,0,
2010M06,2010 junio,35021,Santa Brígida,0,Total,337,
2010M06,2010 junio,35021,Santa Brígida,1,De 1 a 9 trabajadores,309,
2010M06,2010 junio,35021,Santa Brígida,2,De 10 a 49 trabajadores,22,
2010M06,2010 junio,35021,Santa Brígida,3,De 50 a 249 trabajadores,6,
2010M06,2010 junio,35021,Santa Brígida,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35022,Santa Lucía,0,Total,1235,
2010M06,2010 junio,35022,Santa Lucía,1,De 1 a 9 trabajadores,1120,
2010M06,2010 junio,35022,Santa Lucía,2,De 10 a 49 trabajadores,101,
2010M06,2010 junio,35022,Santa Lucía,3,De 50 a 249 trabajadores,12,
2010M06,2010 junio,35022,Santa Lucía,4,De 250 o más trabajadores,2,
2010M06,2010 junio,35023,Santa María de Guía,0,Total,264,
2010M06,2010 junio,35023,Santa María de Guía,1,De 1 a 9 trabajadores,239,
2010M06,2010 junio,35023,Santa María de Guía,2,De 10 a 49 trabajadores,21,
2010M06,2010 junio,35023,Santa María de Guía,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,35023,Santa María de Guía,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35025,Tejeda,0,Total,34,
2010M06,2010 junio,35025,Tejeda,1,De 1 a 9 trabajadores,31,
2010M06,2010 junio,35025,Tejeda,2,De 10 a 49 trabajadores,1,
2010M06,2010 junio,35025,Tejeda,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,35025,Tejeda,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35026,Telde,0,Total,2228,
2010M06,2010 junio,35026,Telde,1,De 1 a 9 trabajadores,1867,
2010M06,2010 junio,35026,Telde,2,De 10 a 49 trabajadores,291,
2010M06,2010 junio,35026,Telde,3,De 50 a 249 trabajadores,61,
2010M06,2010 junio,35026,Telde,4,De 250 o más trabajadores,9,
2010M06,2010 junio,35027,Teror,0,Total,188,
2010M06,2010 junio,35027,Teror,1,De 1 a 9 trabajadores,175,
2010M06,2010 junio,35027,Teror,2,De 10 a 49 trabajadores,9,
2010M06,2010 junio,35027,Teror,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,35027,Teror,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35031,Valsequillo,0,Total,181,
2010M06,2010 junio,35031,Valsequillo,1,De 1 a 9 trabajadores,166,
2010M06,2010 junio,35031,Valsequillo,2,De 10 a 49 trabajadores,10,
2010M06,2010 junio,35031,Valsequillo,3,De 50 a 249 trabajadores,5,
2010M06,2010 junio,35031,Valsequillo,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35032,Valleseco,0,Total,51,
2010M06,2010 junio,35032,Valleseco,1,De 1 a 9 trabajadores,44,
2010M06,2010 junio,35032,Valleseco,2,De 10 a 49 trabajadores,6,
2010M06,2010 junio,35032,Valleseco,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,35032,Valleseco,4,De 250 o más trabajadores,0,
2010M06,2010 junio,35033,Vega de San Mateo,0,Total,137,
2010M06,2010 junio,35033,Vega de San Mateo,1,De 1 a 9 trabajadores,121,
2010M06,2010 junio,35033,Vega de San Mateo,2,De 10 a 49 trabajadores,14,
2010M06,2010 junio,35033,Vega de San Mateo,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,35033,Vega de San Mateo,4,De 250 o más trabajadores,0,
2010M06,2010 junio,ES709,Tenerife,0,Total,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES709,Tenerife,1,De 1 a 9 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES709,Tenerife,2,De 10 a 49 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES709,Tenerife,3,De 50 a 249 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES709,Tenerife,4,De 250 o más trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,38001,Adeje,0,Total,1619,
2010M06,2010 junio,38001,Adeje,1,De 1 a 9 trabajadores,1408,
2010M06,2010 junio,38001,Adeje,2,De 10 a 49 trabajadores,182,
2010M06,2010 junio,38001,Adeje,3,De 50 a 249 trabajadores,23,
2010M06,2010 junio,38001,Adeje,4,De 250 o más trabajadores,6,
2010M06,2010 junio,38004,Arafo,0,Total,154,
2010M06,2010 junio,38004,Arafo,1,De 1 a 9 trabajadores,112,
2010M06,2010 junio,38004,Arafo,2,De 10 a 49 trabajadores,37,
2010M06,2010 junio,38004,Arafo,3,De 50 a 249 trabajadores,5,
2010M06,2010 junio,38004,Arafo,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38005,Arico,0,Total,113,
2010M06,2010 junio,38005,Arico,1,De 1 a 9 trabajadores,98,
2010M06,2010 junio,38005,Arico,2,De 10 a 49 trabajadores,14,
2010M06,2010 junio,38005,Arico,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38005,Arico,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38006,Arona,0,Total,2562,
2010M06,2010 junio,38006,Arona,1,De 1 a 9 trabajadores,2298,
2010M06,2010 junio,38006,Arona,2,De 10 a 49 trabajadores,214,
2010M06,2010 junio,38006,Arona,3,De 50 a 249 trabajadores,44,
2010M06,2010 junio,38006,Arona,4,De 250 o más trabajadores,6,
2010M06,2010 junio,38010,Buenavista del Norte,0,Total,74,
2010M06,2010 junio,38010,Buenavista del Norte,1,De 1 a 9 trabajadores,69,
2010M06,2010 junio,38010,Buenavista del Norte,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38010,Buenavista del Norte,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38010,Buenavista del Norte,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38011,Candelaria,0,Total,477,
2010M06,2010 junio,38011,Candelaria,1,De 1 a 9 trabajadores,421,
2010M06,2010 junio,38011,Candelaria,2,De 10 a 49 trabajadores,46,
2010M06,2010 junio,38011,Candelaria,3,De 50 a 249 trabajadores,8,
2010M06,2010 junio,38011,Candelaria,4,De 250 o más trabajadores,2,
2010M06,2010 junio,38012,Fasnia,0,Total,23,
2010M06,2010 junio,38012,Fasnia,1,De 1 a 9 trabajadores,21,
2010M06,2010 junio,38012,Fasnia,2,De 10 a 49 trabajadores,1,
2010M06,2010 junio,38012,Fasnia,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38012,Fasnia,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38015,Garachico,0,Total,73,
2010M06,2010 junio,38015,Garachico,1,De 1 a 9 trabajadores,64,
2010M06,2010 junio,38015,Garachico,2,De 10 a 49 trabajadores,8,
2010M06,2010 junio,38015,Garachico,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38015,Garachico,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38017,Granadilla de Abona,0,Total,1017,
2010M06,2010 junio,38017,Granadilla de Abona,1,De 1 a 9 trabajadores,931,
2010M06,2010 junio,38017,Granadilla de Abona,2,De 10 a 49 trabajadores,78,
2010M06,2010 junio,38017,Granadilla de Abona,3,De 50 a 249 trabajadores,3,
2010M06,2010 junio,38017,Granadilla de Abona,4,De 250 o más trabajadores,5,
2010M06,2010 junio,38018,Guancha (La),0,Total,91,
2010M06,2010 junio,38018,Guancha (La),1,De 1 a 9 trabajadores,85,
2010M06,2010 junio,38018,Guancha (La),2,De 10 a 49 trabajadores,5,
2010M06,2010 junio,38018,Guancha (La),3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38018,Guancha (La),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38019,Guía de Isora,0,Total,399,
2010M06,2010 junio,38019,Guía de Isora,1,De 1 a 9 trabajadores,367,
2010M06,2010 junio,38019,Guía de Isora,2,De 10 a 49 trabajadores,27,
2010M06,2010 junio,38019,Guía de Isora,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38019,Guía de Isora,4,De 250 o más trabajadores,1,
2010M06,2010 junio,38020,Güimar,0,Total,403,
2010M06,2010 junio,38020,Güimar,1,De 1 a 9 trabajadores,355,
2010M06,2010 junio,38020,Güimar,2,De 10 a 49 trabajadores,40,
2010M06,2010 junio,38020,Güimar,3,De 50 a 249 trabajadores,8,
2010M06,2010 junio,38020,Güimar,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38022,Icod de Los Vinos,0,Total,503,
2010M06,2010 junio,38022,Icod de Los Vinos,1,De 1 a 9 trabajadores,452,
2010M06,2010 junio,38022,Icod de Los Vinos,2,De 10 a 49 trabajadores,46,
2010M06,2010 junio,38022,Icod de Los Vinos,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38022,Icod de Los Vinos,4,De 250 o más trabajadores,1,
2010M06,2010 junio,38023,Laguna (La),0,Total,3838,
2010M06,2010 junio,38023,Laguna (La),1,De 1 a 9 trabajadores,3280,
2010M06,2010 junio,38023,Laguna (La),2,De 10 a 49 trabajadores,469,
2010M06,2010 junio,38023,Laguna (La),3,De 50 a 249 trabajadores,79,
2010M06,2010 junio,38023,Laguna (La),4,De 250 o más trabajadores,10,
2010M06,2010 junio,38025,Matanza de Acentejo (La),0,Total,147,
2010M06,2010 junio,38025,Matanza de Acentejo (La),1,De 1 a 9 trabajadores,126,
2010M06,2010 junio,38025,Matanza de Acentejo (La),2,De 10 a 49 trabajadores,19,
2010M06,2010 junio,38025,Matanza de Acentejo (La),3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38025,Matanza de Acentejo (La),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38026,Orotava (La),0,Total,996,
2010M06,2010 junio,38026,Orotava (La),1,De 1 a 9 trabajadores,864,
2010M06,2010 junio,38026,Orotava (La),2,De 10 a 49 trabajadores,114,
2010M06,2010 junio,38026,Orotava (La),3,De 50 a 249 trabajadores,17,
2010M06,2010 junio,38026,Orotava (La),4,De 250 o más trabajadores,1,
2010M06,2010 junio,38028,Puerto de La Cruz,0,Total,1285,
2010M06,2010 junio,38028,Puerto de La Cruz,1,De 1 a 9 trabajadores,1131,
2010M06,2010 junio,38028,Puerto de La Cruz,2,De 10 a 49 trabajadores,127,
2010M06,2010 junio,38028,Puerto de La Cruz,3,De 50 a 249 trabajadores,24,
2010M06,2010 junio,38028,Puerto de La Cruz,4,De 250 o más trabajadores,3,
2010M06,2010 junio,38031,Realejos (Los),0,Total,812,
2010M06,2010 junio,38031,Realejos (Los),1,De 1 a 9 trabajadores,733,
2010M06,2010 junio,38031,Realejos (Los),2,De 10 a 49 trabajadores,69,
2010M06,2010 junio,38031,Realejos (Los),3,De 50 a 249 trabajadores,10,
2010M06,2010 junio,38031,Realejos (Los),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38032,Rosario (El),0,Total,394,
2010M06,2010 junio,38032,Rosario (El),1,De 1 a 9 trabajadores,316,
2010M06,2010 junio,38032,Rosario (El),2,De 10 a 49 trabajadores,65,
2010M06,2010 junio,38032,Rosario (El),3,De 50 a 249 trabajadores,12,
2010M06,2010 junio,38032,Rosario (El),4,De 250 o más trabajadores,1,
2010M06,2010 junio,38034,San Juan de La Rambla,0,Total,75,
2010M06,2010 junio,38034,San Juan de La Rambla,1,De 1 a 9 trabajadores,65,
2010M06,2010 junio,38034,San Juan de La Rambla,2,De 10 a 49 trabajadores,9,
2010M06,2010 junio,38034,San Juan de La Rambla,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38034,San Juan de La Rambla,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38035,San Miguel,0,Total,545,
2010M06,2010 junio,38035,San Miguel,1,De 1 a 9 trabajadores,463,
2010M06,2010 junio,38035,San Miguel,2,De 10 a 49 trabajadores,68,
2010M06,2010 junio,38035,San Miguel,3,De 50 a 249 trabajadores,14,
2010M06,2010 junio,38035,San Miguel,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38038,Santa Cruz de Tenerife,0,Total,6808,
2010M06,2010 junio,38038,Santa Cruz de Tenerife,1,De 1 a 9 trabajadores,5794,
2010M06,2010 junio,38038,Santa Cruz de Tenerife,2,De 10 a 49 trabajadores,792,
2010M06,2010 junio,38038,Santa Cruz de Tenerife,3,De 50 a 249 trabajadores,182,
2010M06,2010 junio,38038,Santa Cruz de Tenerife,4,De 250 o más trabajadores,40,
2010M06,2010 junio,38039,Santa Úrsula,0,Total,354,
2010M06,2010 junio,38039,Santa Úrsula,1,De 1 a 9 trabajadores,317,
2010M06,2010 junio,38039,Santa Úrsula,2,De 10 a 49 trabajadores,31,
2010M06,2010 junio,38039,Santa Úrsula,3,De 50 a 249 trabajadores,6,
2010M06,2010 junio,38039,Santa Úrsula,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38040,Santiago del Teide,0,Total,343,
2010M06,2010 junio,38040,Santiago del Teide,1,De 1 a 9 trabajadores,311,
2010M06,2010 junio,38040,Santiago del Teide,2,De 10 a 49 trabajadores,28,
2010M06,2010 junio,38040,Santiago del Teide,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38040,Santiago del Teide,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38041,Sauzal (El),0,Total,148,
2010M06,2010 junio,38041,Sauzal (El),1,De 1 a 9 trabajadores,139,
2010M06,2010 junio,38041,Sauzal (El),2,De 10 a 49 trabajadores,7,
2010M06,2010 junio,38041,Sauzal (El),3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38041,Sauzal (El),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38042,Silos (Los),0,Total,74,
2010M06,2010 junio,38042,Silos (Los),1,De 1 a 9 trabajadores,64,
2010M06,2010 junio,38042,Silos (Los),2,De 10 a 49 trabajadores,9,
2010M06,2010 junio,38042,Silos (Los),3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38042,Silos (Los),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38043,Tacoronte,0,Total,520,
2010M06,2010 junio,38043,Tacoronte,1,De 1 a 9 trabajadores,470,
2010M06,2010 junio,38043,Tacoronte,2,De 10 a 49 trabajadores,43,
2010M06,2010 junio,38043,Tacoronte,3,De 50 a 249 trabajadores,7,
2010M06,2010 junio,38043,Tacoronte,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38044,Tanque (El),0,Total,43,
2010M06,2010 junio,38044,Tanque (El),1,De 1 a 9 trabajadores,39,
2010M06,2010 junio,38044,Tanque (El),2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38044,Tanque (El),3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38044,Tanque (El),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38046,Tegueste,0,Total,220,
2010M06,2010 junio,38046,Tegueste,1,De 1 a 9 trabajadores,196,
2010M06,2010 junio,38046,Tegueste,2,De 10 a 49 trabajadores,22,
2010M06,2010 junio,38046,Tegueste,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38046,Tegueste,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38051,Victoria de Acentejo (La),0,Total,144,
2010M06,2010 junio,38051,Victoria de Acentejo (La),1,De 1 a 9 trabajadores,124,
2010M06,2010 junio,38051,Victoria de Acentejo (La),2,De 10 a 49 trabajadores,19,
2010M06,2010 junio,38051,Victoria de Acentejo (La),3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38051,Victoria de Acentejo (La),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38052,Vilaflor,0,Total,52,
2010M06,2010 junio,38052,Vilaflor,1,De 1 a 9 trabajadores,45,
2010M06,2010 junio,38052,Vilaflor,2,De 10 a 49 trabajadores,7,
2010M06,2010 junio,38052,Vilaflor,3,De 50 a 249 trabajadores,0,
2010M06,2010 junio,38052,Vilaflor,4,De 250 o más trabajadores,0,
2010M06,2010 junio,ES706,La Gomera,0,Total,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES706,La Gomera,1,De 1 a 9 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES706,La Gomera,2,De 10 a 49 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES706,La Gomera,3,De 50 a 249 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES706,La Gomera,4,De 250 o más trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,38002,Agulo,0,Total,18,
2010M06,2010 junio,38002,Agulo,1,De 1 a 9 trabajadores,15,
2010M06,2010 junio,38002,Agulo,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38002,Agulo,3,De 50 a 249 trabajadores,0,
2010M06,2010 junio,38002,Agulo,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38003,Alajeró,0,Total,34,
2010M06,2010 junio,38003,Alajeró,1,De 1 a 9 trabajadores,31,
2010M06,2010 junio,38003,Alajeró,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38003,Alajeró,3,De 50 a 249 trabajadores,0,
2010M06,2010 junio,38003,Alajeró,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38021,Hermigua,0,Total,30,
2010M06,2010 junio,38021,Hermigua,1,De 1 a 9 trabajadores,27,
2010M06,2010 junio,38021,Hermigua,2,De 10 a 49 trabajadores,2,
2010M06,2010 junio,38021,Hermigua,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38021,Hermigua,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38036,San Sebastián de La Gomera,0,Total,292,
2010M06,2010 junio,38036,San Sebastián de La Gomera,1,De 1 a 9 trabajadores,265,
2010M06,2010 junio,38036,San Sebastián de La Gomera,2,De 10 a 49 trabajadores,20,
2010M06,2010 junio,38036,San Sebastián de La Gomera,3,De 50 a 249 trabajadores,5,
2010M06,2010 junio,38036,San Sebastián de La Gomera,4,De 250 o más trabajadores,2,
2010M06,2010 junio,38049,Valle Gran Rey,0,Total,158,
2010M06,2010 junio,38049,Valle Gran Rey,1,De 1 a 9 trabajadores,148,
2010M06,2010 junio,38049,Valle Gran Rey,2,De 10 a 49 trabajadores,9,
2010M06,2010 junio,38049,Valle Gran Rey,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38049,Valle Gran Rey,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38050,Vallehermoso,0,Total,45,
2010M06,2010 junio,38050,Vallehermoso,1,De 1 a 9 trabajadores,42,
2010M06,2010 junio,38050,Vallehermoso,2,De 10 a 49 trabajadores,2,
2010M06,2010 junio,38050,Vallehermoso,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38050,Vallehermoso,4,De 250 o más trabajadores,0,
2010M06,2010 junio,ES707,La Palma,0,Total,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES707,La Palma,1,De 1 a 9 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES707,La Palma,2,De 10 a 49 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES707,La Palma,3,De 50 a 249 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES707,La Palma,4,De 250 o más trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,38007,Barlovento,0,Total,42,
2010M06,2010 junio,38007,Barlovento,1,De 1 a 9 trabajadores,37,
2010M06,2010 junio,38007,Barlovento,2,De 10 a 49 trabajadores,5,
2010M06,2010 junio,38007,Barlovento,3,De 50 a 249 trabajadores,0,
2010M06,2010 junio,38007,Barlovento,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38008,Breña Alta,0,Total,160,
2010M06,2010 junio,38008,Breña Alta,1,De 1 a 9 trabajadores,139,
2010M06,2010 junio,38008,Breña Alta,2,De 10 a 49 trabajadores,17,
2010M06,2010 junio,38008,Breña Alta,3,De 50 a 249 trabajadores,3,
2010M06,2010 junio,38008,Breña Alta,4,De 250 o más trabajadores,1,
2010M06,2010 junio,38009,Breña Baja,0,Total,150,
2010M06,2010 junio,38009,Breña Baja,1,De 1 a 9 trabajadores,134,
2010M06,2010 junio,38009,Breña Baja,2,De 10 a 49 trabajadores,12,
2010M06,2010 junio,38009,Breña Baja,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38009,Breña Baja,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38014,Fuencaliente,0,Total,44,
2010M06,2010 junio,38014,Fuencaliente,1,De 1 a 9 trabajadores,39,
2010M06,2010 junio,38014,Fuencaliente,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38014,Fuencaliente,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38014,Fuencaliente,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38016,Garafía,0,Total,23,
2010M06,2010 junio,38016,Garafía,1,De 1 a 9 trabajadores,22,
2010M06,2010 junio,38016,Garafía,2,De 10 a 49 trabajadores,0,
2010M06,2010 junio,38016,Garafía,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38016,Garafía,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38024,Llanos de Aridane (Los),0,Total,683,
2010M06,2010 junio,38024,Llanos de Aridane (Los),1,De 1 a 9 trabajadores,634,
2010M06,2010 junio,38024,Llanos de Aridane (Los),2,De 10 a 49 trabajadores,45,
2010M06,2010 junio,38024,Llanos de Aridane (Los),3,De 50 a 249 trabajadores,3,
2010M06,2010 junio,38024,Llanos de Aridane (Los),4,De 250 o más trabajadores,1,
2010M06,2010 junio,38027,Paso (El),0,Total,177,
2010M06,2010 junio,38027,Paso (El),1,De 1 a 9 trabajadores,157,
2010M06,2010 junio,38027,Paso (El),2,De 10 a 49 trabajadores,18,
2010M06,2010 junio,38027,Paso (El),3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38027,Paso (El),4,De 250 o más trabajadores,0,
2010M06,2010 junio,38029,Puntagorda,0,Total,28,
2010M06,2010 junio,38029,Puntagorda,1,De 1 a 9 trabajadores,26,
2010M06,2010 junio,38029,Puntagorda,2,De 10 a 49 trabajadores,1,
2010M06,2010 junio,38029,Puntagorda,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38029,Puntagorda,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38030,Puntallana,0,Total,57,
2010M06,2010 junio,38030,Puntallana,1,De 1 a 9 trabajadores,53,
2010M06,2010 junio,38030,Puntallana,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38030,Puntallana,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38030,Puntallana,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38033,San Andrés y Sauces,0,Total,92,
2010M06,2010 junio,38033,San Andrés y Sauces,1,De 1 a 9 trabajadores,81,
2010M06,2010 junio,38033,San Andrés y Sauces,2,De 10 a 49 trabajadores,7,
2010M06,2010 junio,38033,San Andrés y Sauces,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38033,San Andrés y Sauces,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38037,Santa Cruz de La Palma,0,Total,519,
2010M06,2010 junio,38037,Santa Cruz de La Palma,1,De 1 a 9 trabajadores,453,
2010M06,2010 junio,38037,Santa Cruz de La Palma,2,De 10 a 49 trabajadores,51,
2010M06,2010 junio,38037,Santa Cruz de La Palma,3,De 50 a 249 trabajadores,13,
2010M06,2010 junio,38037,Santa Cruz de La Palma,4,De 250 o más trabajadores,2,
2010M06,2010 junio,38045,Tazacorte,0,Total,75,
2010M06,2010 junio,38045,Tazacorte,1,De 1 a 9 trabajadores,69,
2010M06,2010 junio,38045,Tazacorte,2,De 10 a 49 trabajadores,5,
2010M06,2010 junio,38045,Tazacorte,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38045,Tazacorte,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38047,Tijarafe,0,Total,51,
2010M06,2010 junio,38047,Tijarafe,1,De 1 a 9 trabajadores,46,
2010M06,2010 junio,38047,Tijarafe,2,De 10 a 49 trabajadores,3,
2010M06,2010 junio,38047,Tijarafe,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38047,Tijarafe,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38053,Villa de Mazo,0,Total,74,
2010M06,2010 junio,38053,Villa de Mazo,1,De 1 a 9 trabajadores,63,
2010M06,2010 junio,38053,Villa de Mazo,2,De 10 a 49 trabajadores,9,
2010M06,2010 junio,38053,Villa de Mazo,3,De 50 a 249 trabajadores,2,
2010M06,2010 junio,38053,Villa de Mazo,4,De 250 o más trabajadores,0,
2010M06,2010 junio,ES703,El Hierro,0,Total,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES703,El Hierro,1,De 1 a 9 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES703,El Hierro,2,De 10 a 49 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES703,El Hierro,3,De 50 a 249 trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,ES703,El Hierro,4,De 250 o más trabajadores,.,No procede / Categoría no aplicable
2010M06,2010 junio,38013,Frontera,0,Total,124,
2010M06,2010 junio,38013,Frontera,1,De 1 a 9 trabajadores,115,
2010M06,2010 junio,38013,Frontera,2,De 10 a 49 trabajadores,8,
2010M06,2010 junio,38013,Frontera,3,De 50 a 249 trabajadores,1,
2010M06,2010 junio,38013,Frontera,4,De 250 o más trabajadores,0,
2010M06,2010 junio,38048,Valverde,0,Total,134,
2010M06,2010 junio,38048,Valverde,1,De 1 a 9 trabajadores,114,
2010M06,2010 junio,38048,Valverde,2,De 10 a 49 trabajadores,15,
2010M06,2010 junio,38048,Valverde,3,De 50 a 249 trabajadores,4,
2010M06,2010 junio,38048,Valverde,4,De 250 o más trabajadores,1,
2010M06,2010 junio,38901,"Pinar de El Hierro, El",0,Total,4,
2010M06,2010 junio,38901,"Pinar de El Hierro, El",1,De 1 a 9 trabajadores,3,
2010M06,2010 junio,38901,"Pinar de El Hierro, El",2,De 10 a 49 trabajadores,1,
2010M06,2010 junio,38901,"Pinar de El Hierro, El",3,De 50 a 249 trabajadores,0,
2010M06,2010 junio,38901,"Pinar de El Hierro, El",4,De 250 o más trabajadores,0,
2010M06,2010 junio,99999,Sin especificar,0,Total,1263,
2010M06,2010 junio,99999,Sin especificar,1,De 1 a 9 trabajadores,824,
2010M06,2010 junio,99999,Sin especificar,2,De 10 a 49 trabajadores,298,
2010M06,2010 junio,99999,Sin especificar,3,De 50 a 249 trabajadores,113,
