TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_OBRA_VIVIENDAS#es,TIPO_OBRA_VIVIENDAS_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Antigua,35003,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,46,,,,
Antigua,35003,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Antigua,35003,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,13,,,,
Antigua,35003,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,127,,,,
Antigua,35003,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Betancuria,35007,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Betancuria,35007,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Betancuria,35007,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,-1,,,,
Betancuria,35007,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Betancuria,35007,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Betancuria,35007,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Betancuria,35007,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Betancuria,35007,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
La Oliva,35014,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Oliva,35014,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
La Oliva,35014,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
La Oliva,35014,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,3,,,,
La Oliva,35014,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Oliva,35014,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,3,,,,
La Oliva,35014,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,3,,,,
La Oliva,35014,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
La Oliva,35014,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,7,,,,
La Oliva,35014,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,7,,,,
La Oliva,35014,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
La Oliva,35014,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,18,,,,
La Oliva,35014,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,7,,,,
La Oliva,35014,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,7,,,,
La Oliva,35014,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,163,,,,
La Oliva,35014,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,11,,,,
La Oliva,35014,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,25,,,,
La Oliva,35014,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,21,,,,
La Oliva,35014,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,18,,,,
La Oliva,35014,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,93,,,,
La Oliva,35014,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,171,,,,
La Oliva,35014,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,47,,,,
La Oliva,35014,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,370,,,,
La Oliva,35014,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,167,,,,
La Oliva,35014,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,19,,,,
La Oliva,35014,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,14,,,,
La Oliva,35014,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,18,,,,
La Oliva,35014,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,78,,,,
La Oliva,35014,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,165,,,,
La Oliva,35014,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,43,,,,
La Oliva,35014,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,210,,,,
La Oliva,35014,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,156,,,,
Pájara,35015,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Pájara,35015,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Pájara,35015,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Pájara,35015,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Pájara,35015,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Pájara,35015,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Pájara,35015,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puerto del Rosario,35017,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,3,,,,
Puerto del Rosario,35017,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,5,,,,
Puerto del Rosario,35017,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto del Rosario,35017,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto del Rosario,35017,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto del Rosario,35017,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puerto del Rosario,35017,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puerto del Rosario,35017,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puerto del Rosario,35017,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Puerto del Rosario,35017,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,10,,,,
Puerto del Rosario,35017,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto del Rosario,35017,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Puerto del Rosario,35017,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,24,,,,
Puerto del Rosario,35017,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Puerto del Rosario,35017,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
Puerto del Rosario,35017,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,21,,,,
Puerto del Rosario,35017,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
Puerto del Rosario,35017,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,29,,,,
Puerto del Rosario,35017,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Puerto del Rosario,35017,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Puerto del Rosario,35017,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,23,,,,
Puerto del Rosario,35017,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Puerto del Rosario,35017,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,10,,,,
Puerto del Rosario,35017,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,20,,,,
Puerto del Rosario,35017,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Puerto del Rosario,35017,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,20,,,,
Puerto del Rosario,35017,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Tuineje,35030,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Tuineje,35030,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Tuineje,35030,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Tuineje,35030,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Tuineje,35030,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Tuineje,35030,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,20,,,,
Tuineje,35030,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Tuineje,35030,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Tuineje,35030,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,11,,,,
Tuineje,35030,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Tuineje,35030,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Tuineje,35030,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Tuineje,35030,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Tuineje,35030,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,30,,,,
Tuineje,35030,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,30,,,,
Tuineje,35030,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Tuineje,35030,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,11,,,,
Tuineje,35030,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Tuineje,35030,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Tuineje,35030,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Tuineje,35030,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Tuineje,35030,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,10,,,,
Tuineje,35030,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,27,,,,
Agaete,35001,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Agaete,35001,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Agaete,35001,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Agaete,35001,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,49,,,,
Agaete,35001,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Agaete,35001,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Agaete,35001,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Agaete,35001,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,48,,,,
Agüimes,35002,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Agüimes,35002,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Agüimes,35002,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Agüimes,35002,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Agüimes,35002,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Agüimes,35002,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Agüimes,35002,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Agüimes,35002,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,5,,,,
Agüimes,35002,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Agüimes,35002,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Agüimes,35002,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Agüimes,35002,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Agüimes,35002,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,7,,,,
Agüimes,35002,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,12,,,,
Agüimes,35002,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,8,,,,
Agüimes,35002,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,15,,,,
Agüimes,35002,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,18,,,,
Agüimes,35002,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
Agüimes,35002,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,17,,,,
Agüimes,35002,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Agüimes,35002,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,20,,,,
Agüimes,35002,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,32,,,,
Agüimes,35002,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,45,,,,
Agüimes,35002,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,70,,,,
Agüimes,35002,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,15,,,,
Agüimes,35002,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
Agüimes,35002,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,14,,,,
Agüimes,35002,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Agüimes,35002,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,15,,,,
Agüimes,35002,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,22,,,,
Agüimes,35002,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,38,,,,
Agüimes,35002,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,60,,,,
Artenara,35005,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Artenara,35005,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Artenara,35005,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Artenara,35005,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Artenara,35005,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Artenara,35005,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Artenara,35005,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Artenara,35005,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Artenara,35005,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Artenara,35005,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Artenara,35005,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Artenara,35005,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Artenara,35005,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Artenara,35005,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Artenara,35005,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
